92	97	35	29	18	42
47	40	22	8	34	89
79	3	42	75	11	10
84	45	14	29	27	61
34	82	87	28	50	61
25	27	8	81	80	1
75	3	47	66	18	25
84	91	28	60	53	81
61	8	88	9	3	55
79	67	78	29	43	72
35	52	53	71	8	55
37	76	70	23	71	8
37	85	64	75	31	87
95	95	62	26	39	42
44	35	34	92	73	1
38	57	87	73	60	38
75	28	48	71	79	16
45	73	22	100	66	54
58	96	3	55	51	4
40	51	13	4	95	42
15	25	8	31	86	33
92	80	45	47	91	42
15	84	16	61	58	91
78	26	33	83	20	56
16	2	27	94	65	59
16	98	43	18	17	57
43	90	43	46	52	30
62	54	43	45	26	13
44	82	69	56	18	77
55	87	69	46	89	93
99	42	15	5	54	50
21	89	50	62	78	13
28	83	70	30	61	7
22	79	46	75	79	7
1	62	72	16	64	28
45	42	5	82	93	65
32	2	27	4	67	8
77	24	41	61	60	19
10	81	55	56	26	37
7	30	13	97	31	12
32	37	47	99	70	80
5	20	8	78	58	56
91	52	11	53	68	55
57	11	88	9	27	68
93	100	6	39	81	7
15	20	13	50	81	17
67	80	56	28	83	79
5	47	95	3	36	60
27	35	23	14	71	45
34	53	88	54	20	1
16	40	11	76	73	25
92	30	66	42	39	47
66	9	96	89	47	49
55	7	40	78	93	43
58	100	14	32	49	72
2	75	18	1	93	25
7	28	52	86	12	99
6	77	64	20	22	15
31	80	35	51	14	82
20	56	56	92	92	89
75	16	68	18	18	46
74	100	14	12	1	39
95	76	12	33	74	91
73	16	70	3	53	75
77	46	57	14	13	11
34	49	13	30	18	78
99	57	42	88	35	39
46	62	44	75	36	20
26	43	95	91	68	65
40	98	20	24	95	77
53	25	34	7	27	9
12	71	66	49	24	91
100	49	35	22	94	30
71	56	74	18	78	92
21	46	68	37	31	9
34	94	48	71	65	64
29	27	56	53	64	75
30	47	38	12	35	42
23	42	98	94	69	22
46	85	85	1	31	18
73	72	37	92	18	90
78	17	50	14	81	81
18	41	17	75	1	71
73	16	8	100	53	42
92	98	23	87	94	21
74	100	41	69	65	48
66	21	53	73	95	64
94	96	57	85	33	18
91	85	19	35	89	48
62	37	82	52	48	46
46	76	36	31	68	30
79	4	6	66	78	99
78	63	2	9	97	12
28	43	12	59	38	19
10	65	42	19	36	44
62	95	92	3	50	25
92	2	72	4	100	16
5	10	30	64	50	17
62	40	9	17	76	89
32	52	23	81	19	68
73	1	71	39	75	9
35	97	86	99	63	75
59	74	75	46	66	47
36	16	62	31	65	48
93	6	92	67	92	25
93	41	16	55	69	48
5	78	96	26	9	74
9	63	94	60	85	26
82	6	29	97	63	23
11	79	28	82	93	8
89	39	28	56	59	91
86	77	82	49	25	32
4	34	12	41	38	71
93	61	89	68	69	84
97	28	15	31	20	10
24	17	91	32	51	54
56	48	97	53	60	8
55	90	82	18	43	91
37	57	97	94	77	83
87	61	41	12	17	42
35	18	63	38	16	88
90	20	89	16	67	20
51	86	45	4	30	53
4	80	25	59	37	66
94	12	53	58	67	76
72	41	6	68	35	22
93	1	74	59	77	15
89	73	62	77	96	93
47	53	96	3	19	33
67	7	81	60	27	71
54	57	44	29	1	45
40	97	5	48	91	29
17	19	14	9	70	77
54	49	57	100	61	35
10	54	81	52	20	31
3	48	24	28	13	46
44	85	64	45	27	20
78	39	100	9	69	44
35	94	33	28	71	90
43	73	54	65	3	27
2	55	19	95	19	67
17	55	61	99	28	24
34	67	22	39	84	77
43	3	43	61	51	45
65	73	60	17	56	95
23	63	59	12	73	94
82	32	32	14	46	47
93	4	77	95	78	98
1	21	64	84	86	24
3	42	28	16	40	59
74	35	48	10	61	32
28	74	55	26	78	51
63	90	10	88	90	50
99	32	19	22	41	31
32	16	13	99	53	27
62	7	99	74	17	80
9	31	31	95	79	1
48	51	27	93	66	47
9	64	30	16	25	42
68	33	51	90	41	76
71	44	43	34	15	80
65	84	27	57	12	66
18	15	99	9	26	20
63	32	35	62	44	100
8	60	85	97	25	72
64	82	27	34	73	82
31	55	78	94	31	36
80	14	54	55	60	16
17	54	65	5	13	70
16	27	24	59	80	58
4	41	77	21	19	11
19	40	9	69	91	38
14	8	74	60	7	67
12	78	34	53	97	32
69	26	33	36	69	96
100	60	7	29	76	35
30	62	31	43	54	29
40	98	18	50	21	48
26	100	93	25	56	24
97	45	63	99	44	19
7	48	74	5	2	33
17	72	41	69	34	57
99	41	26	73	71	10
80	8	61	5	73	12
17	77	77	20	65	71
77	14	88	10	7	60
37	14	89	44	33	44
88	30	86	46	86	13
64	75	98	91	9	31
36	15	12	96	84	52
34	50	84	21	81	59
98	90	59	68	30	4
56	33	59	21	25	59
55	100	85	56	92	89
65	91	84	100	46	77
90	55	45	56	21	18
82	55	45	88	83	18
15	53	15	8	82	77
92	40	84	72	60	75
75	1	47	87	60	74
53	3	10	48	78	56
67	51	61	84	90	7
52	20	79	21	61	15
7	47	42	38	7	21
42	86	45	64	29	8
12	1	14	90	60	98
74	100	89	30	13	38
60	37	27	61	40	43
75	6	31	96	49	3
21	91	20	46	25	3
87	21	16	59	71	99
65	30	30	63	87	47
6	5	50	42	58	8
84	21	10	14	38	62
76	18	26	9	12	30
73	45	70	51	40	88
99	55	60	47	50	25
40	19	34	97	41	9
77	81	20	87	58	15
97	20	45	65	31	61
32	83	28	89	39	61
87	48	66	11	75	34
69	31	86	50	51	82
73	81	78	18	56	83
49	49	99	45	79	78
70	18	20	76	65	89
59	18	35	84	76	50
74	60	16	70	43	15
12	82	49	3	2	50
23	34	10	4	13	34
29	70	21	73	4	65
97	82	38	6	80	68
93	23	6	81	93	32
60	52	61	77	36	100
94	70	99	15	77	2
32	51	34	28	32	68
3	36	9	52	56	91
29	75	52	51	44	32
76	18	63	47	11	84
95	40	93	44	5	69
92	16	25	53	39	75
31	53	54	46	54	23
6	37	71	89	93	2
62	40	25	86	89	59
44	37	1	67	10	50
60	34	31	95	67	53
19	36	95	39	48	6
43	63	84	43	23	14
81	69	33	28	74	27
29	23	38	63	43	69
62	99	19	9	86	91
76	78	86	38	20	36
65	83	64	29	100	58
63	6	76	20	2	18
98	66	56	65	64	96
97	77	98	68	90	49
11	58	38	18	98	64
1	79	67	53	71	33
93	32	63	33	92	29
67	27	87	32	58	84
62	10	51	65	92	92
39	10	71	84	20	47
46	91	30	22	35	58
88	89	30	60	91	29
82	76	3	98	78	26
50	53	30	19	39	1
78	75	78	22	9	85
18	61	41	27	43	20
73	11	19	73	10	95
59	20	88	67	74	75
49	27	80	5	64	1
98	96	54	43	28	86
82	61	21	8	75	80
37	69	73	86	18	77
86	25	18	39	73	92
50	88	69	47	96	9
81	62	78	4	58	4
42	34	79	64	47	17
82	95	42	6	28	74
59	38	63	48	44	20
28	87	38	72	86	76
93	60	27	25	20	37
53	90	76	34	23	23
79	7	31	78	52	93
36	97	100	38	30	60
93	45	13	6	27	72
26	53	34	100	59	79
61	6	47	21	44	69
14	8	10	7	96	67
25	10	62	68	12	78
12	15	89	78	81	36
66	7	18	100	37	87
20	24	21	61	81	26
31	25	87	54	32	7
93	72	1	70	19	32
92	89	34	92	85	98
36	22	39	1	98	53
14	31	64	97	36	51
37	71	49	35	82	9
23	3	50	74	64	20
55	6	16	90	53	29
93	21	97	60	58	47
39	50	72	15	35	70
71	8	18	74	61	47
30	18	40	59	95	48
38	24	25	72	72	6
59	44	7	12	15	91
9	2	51	45	23	67
9	100	32	28	53	28
52	99	85	73	64	70
1	91	5	55	90	25
92	51	93	54	24	83
89	51	49	62	12	94
88	37	22	41	26	72
86	2	12	98	52	35
57	86	20	11	45	67
14	23	61	2	73	22
23	2	92	15	52	55
75	43	62	92	96	99
14	27	9	22	77	38
96	3	24	91	71	85
38	62	91	83	77	6
63	9	35	62	14	85
88	8	53	6	48	31
60	65	80	15	83	27
80	85	94	42	1	72
99	81	2	82	2	6
55	87	53	38	29	95
31	4	85	68	93	83
31	4	1	36	33	26
50	98	99	100	63	64
75	88	22	72	1	61
92	60	6	11	81	88
78	69	86	40	52	60
77	22	75	12	54	63
36	21	57	14	51	16
58	7	23	71	99	10
62	87	54	6	46	61
30	79	6	28	69	23
24	79	40	58	74	16
14	6	98	73	34	48
3	64	17	10	43	63
71	11	7	11	44	60
36	49	94	33	67	13
39	71	74	9	9	88
6	31	44	9	77	81
97	80	93	25	92	26
29	71	13	19	95	2
33	69	92	84	66	71
74	68	68	37	7	42
76	18	38	86	61	8
72	65	30	71	28	65
33	21	38	34	91	90
78	97	7	59	1	62
7	7	5	73	9	7
9	83	82	26	69	60
14	70	51	73	54	62
71	55	34	87	89	8
93	16	52	65	75	93
70	36	5	2	94	94
68	47	80	83	89	77
87	52	56	37	44	46
63	62	95	87	36	64
8	97	30	33	95	93
98	25	86	29	28	20
48	96	94	18	2	79
34	93	87	87	13	20
50	80	7	8	4	89
24	83	76	48	21	74
77	36	37	43	16	95
30	67	90	71	11	68
100	81	34	5	51	83
78	33	24	9	96	83
84	2	59	73	71	15
1	58	77	51	94	34
38	64	74	67	90	35
32	67	41	30	85	43
96	47	69	97	15	7
71	35	28	77	27	27
91	92	16	28	75	1
60	14	26	80	79	37
79	71	16	54	57	24
42	80	99	86	90	23
26	13	30	97	33	19
46	28	74	99	68	56
3	39	49	29	96	20
100	64	17	2	51	61
90	55	81	11	31	37
44	73	10	40	21	80
99	42	41	15	63	89
57	73	89	69	3	95
45	56	5	33	87	30
35	45	90	73	38	18
7	15	12	91	9	56
33	30	34	20	61	47
31	87	88	17	41	70
89	92	67	99	94	23
39	3	81	28	2	28
8	53	88	60	57	15
84	92	22	47	19	100
27	55	81	94	20	90
99	94	27	7	14	82
53	72	43	33	47	49
36	14	90	89	67	11
35	79	68	75	75	86
93	26	79	72	81	64
31	93	47	29	43	91
84	51	21	11	73	84
53	100	54	12	45	40
33	62	97	68	59	34
4	86	38	67	65	90
68	19	87	87	79	10
17	46	56	90	17	38
39	17	15	25	44	52
77	35	59	76	1	15
27	18	13	29	47	75
62	85	25	71	88	79
45	23	43	91	83	34
66	95	82	86	58	49
4	70	86	89	35	4
16	51	85	88	30	32
7	50	86	61	61	16
9	99	52	31	40	49
46	100	98	85	33	27
54	74	45	62	40	69
83	35	24	44	43	60
77	52	91	46	63	47
82	59	91	47	10	98
10	72	44	55	12	17
83	69	13	98	40	39
57	61	99	93	90	1
77	58	52	10	1	33
14	50	61	3	53	80
34	97	34	38	48	78
29	99	65	26	3	44
33	85	24	79	24	5
68	14	86	97	28	85
2	36	98	1	45	32
89	52	12	36	37	99
68	25	51	61	51	44
100	2	69	87	21	82
79	12	89	22	97	65
4	76	1	82	4	60
1	66	80	26	49	77
100	13	19	20	90	26
80	60	69	23	42	68
79	7	80	81	51	86
17	56	76	83	65	32
24	24	4	38	74	23
18	43	48	83	30	89
87	11	41	9	16	35
50	88	15	27	28	56
83	30	29	55	21	49
7	80	11	10	60	81
92	84	44	27	71	38
58	3	95	89	54	96
8	23	59	82	58	71
73	17	20	47	79	71
56	43	4	26	61	13
5	31	57	91	22	27
26	51	65	83	41	83
52	71	88	55	72	36
31	63	62	10	38	88
89	1	68	14	25	50
72	75	26	65	54	70
59	45	25	49	38	40
37	16	35	100	60	20
66	98	42	6	41	34
27	61	38	94	27	24
1	9	22	41	12	98
32	38	34	25	3	99
83	6	36	26	81	26
74	73	92	1	73	17
2	55	37	82	77	10
69	19	40	29	5	47
49	51	48	26	84	97
7	7	10	68	13	80
79	16	3	6	6	78
62	7	88	24	80	55
25	91	61	93	97	60
69	4	76	75	82	41
10	3	8	31	81	13
15	53	65	70	2	9
93	2	38	47	81	97
58	89	37	1	13	52
28	63	45	27	25	5
99	82	87	77	60	36
66	39	91	33	57	69
7	87	1	11	1	40
46	48	38	83	49	10
12	34	19	79	16	87
16	63	71	35	25	52
59	43	76	44	74	52
40	99	28	67	61	58
77	7	55	11	4	72
28	32	42	36	30	57
35	81	50	97	91	12
8	11	3	44	99	15
28	71	17	22	56	2
52	4	44	98	78	1
39	40	67	5	47	49
98	100	90	62	57	93
61	22	52	18	40	17
55	92	100	20	100	42
97	21	41	44	38	93
39	53	39	70	97	68
100	36	66	53	12	74
63	47	22	96	83	38
61	14	24	45	63	54
17	28	68	91	88	90
85	55	18	62	65	66
79	18	20	24	68	21
11	47	80	12	32	67
23	92	65	2	99	52
76	27	76	54	92	57
12	84	20	11	6	78
97	87	27	33	63	40
37	48	31	74	43	93
42	83	50	28	81	41
71	24	9	57	55	83
5	58	79	100	5	99
64	9	74	80	68	15
7	2	25	12	84	19
27	10	31	50	82	54
55	26	85	80	54	67
60	2	50	34	73	84
64	70	61	88	55	74
37	32	23	13	2	36
21	71	82	1	95	80
27	52	47	96	94	46
76	40	38	44	11	93
14	93	18	67	45	18
74	100	67	68	35	24
5	57	77	37	82	29
37	21	68	62	23	84
54	100	32	2	62	30
26	93	58	83	60	90
63	38	26	94	10	33
27	49	93	28	41	34
25	23	57	36	58	41
46	83	39	58	27	54
99	62	22	92	19	99
91	12	68	19	37	82
94	79	5	24	75	12
80	8	99	86	37	53
61	90	94	64	5	95
64	57	86	22	20	79
28	14	18	95	75	33
3	18	90	80	19	4
24	5	56	19	5	72
68	63	47	63	40	30
17	99	82	9	95	66
82	58	18	23	85	92
95	53	33	42	18	100
31	13	93	6	32	39
6	55	17	32	8	3
54	55	44	92	81	8
2	48	36	76	78	14
37	1	82	24	1	94
56	97	66	19	75	57
63	49	31	47	83	28
30	95	72	82	77	94
81	47	90	64	69	51
70	27	26	90	14	53
41	42	68	29	28	6
3	52	88	75	93	25
98	84	67	96	2	70
67	56	86	65	33	19
52	73	14	6	35	29
13	85	86	40	83	63
54	1	31	48	90	41
98	33	85	78	1	8
27	83	99	28	25	30
86	6	14	39	55	41
65	82	87	58	17	85
50	11	68	70	41	18
19	79	7	6	83	39
63	90	91	32	79	71
5	55	65	86	44	12
90	77	9	84	18	18
2	31	81	58	94	35
8	35	80	45	13	98
33	75	49	39	53	18
19	1	72	15	17	62
48	49	67	43	28	45
32	62	21	44	20	70
77	97	47	32	65	58
73	89	35	92	66	16
24	75	42	76	22	31
6	20	100	16	76	91
44	50	18	67	94	60
90	58	44	15	76	44
33	98	36	88	82	87
47	43	35	7	32	34
70	46	33	94	65	25
86	94	17	48	56	33
34	45	4	39	26	16
37	89	72	29	7	49
94	82	88	94	73	11
79	66	10	54	44	13
21	97	90	64	4	72
72	3	23	9	97	78
2	50	80	79	20	96
44	83	68	9	60	55
30	79	70	55	71	96
95	46	88	44	32	39
37	54	63	71	27	1
84	14	42	3	89	35
64	83	16	7	53	84
80	59	9	53	1	41
24	37	92	88	33	9
90	1	23	65	87	99
49	54	59	7	68	9
13	22	48	16	6	30
47	50	6	49	86	78
87	46	58	7	84	2
44	98	11	64	73	25
24	100	64	46	12	24
8	15	5	27	64	39
9	42	23	100	47	14
83	59	27	4	51	42
5	36	64	65	69	92
58	1	28	35	26	10
58	80	75	14	69	56
42	60	23	92	83	2
85	6	88	41	40	10
78	69	15	19	39	50
67	36	2	51	45	7
100	95	82	79	82	60
73	4	89	67	95	6
1	73	81	59	74	84
93	36	13	18	36	70
70	8	24	50	95	81
75	19	71	6	94	13
81	5	24	15	29	80
63	3	12	55	4	97
92	56	2	9	95	62
95	8	83	27	35	89
2	28	48	85	79	69
23	67	5	88	91	40
96	95	4	36	27	37
21	76	34	72	31	26
95	88	100	38	64	19
80	100	58	49	65	50
7	1	51	2	4	73
88	77	38	37	31	5
88	30	34	99	100	92
98	78	94	82	85	44
6	92	80	79	11	1
90	24	20	3	66	18
83	8	59	63	93	36
8	70	81	80	82	51
45	83	21	27	97	9
62	91	62	84	18	18
85	100	56	76	89	2
65	76	48	7	33	7
11	11	75	72	62	17
50	56	56	51	19	35
28	6	38	73	58	39
8	74	33	19	50	69
42	87	41	19	99	92
99	66	57	49	68	50
49	51	39	30	23	7
61	61	98	62	29	92
8	47	61	16	92	5
80	27	90	77	80	19
28	99	44	60	66	18
59	92	88	69	7	2
57	32	15	21	78	67
47	52	59	83	81	31
93	23	89	17	49	81
57	54	76	33	8	45
11	24	17	52	94	67
66	4	35	94	27	37
77	21	10	63	90	97
20	65	19	30	37	34
40	4	47	26	91	79
69	17	58	28	75	86
85	4	61	50	18	77
31	82	91	84	12	89
83	52	22	64	37	76
83	63	28	26	93	89
35	62	9	38	9	47
85	21	67	48	97	4
48	33	38	67	8	43
37	98	3	91	40	70
57	90	88	2	72	74
47	33	67	47	14	57
33	69	55	34	97	81
62	79	91	73	66	60
100	80	91	83	80	83
46	62	89	70	38	9
1	76	45	61	43	50
24	49	10	60	56	14
64	3	84	71	82	22
70	33	34	30	84	96
14	24	28	30	21	57
20	6	53	59	37	32
57	87	2	6	7	79
36	99	84	98	91	95
20	71	21	63	13	45
57	63	77	87	12	24
57	99	18	62	22	99
100	97	8	69	38	4
90	21	67	17	56	27
3	42	38	92	75	98
53	46	76	2	32	68
25	35	25	69	20	46
47	71	64	51	1	49
35	100	46	24	64	39
17	73	42	24	88	70
8	95	82	51	82	84
88	77	39	77	16	23
83	46	38	79	30	62
41	23	1	9	79	99
45	29	9	80	100	85
88	26	43	63	26	69
55	29	43	45	65	99
30	23	38	44	4	16
25	77	99	94	41	9
5	98	21	70	86	16
38	36	57	62	86	36
25	30	80	10	9	80
88	47	90	32	36	57
64	22	96	25	97	15
23	96	15	33	73	84
2	14	69	22	13	59
54	98	81	71	57	49
82	43	76	14	40	70
73	34	53	78	8	51
56	40	84	41	58	46
91	8	17	44	63	35
38	98	65	19	33	54
41	42	47	38	7	81
29	92	81	27	28	94
88	8	60	9	49	30
56	61	76	100	15	28
99	56	97	7	13	2
35	32	46	2	37	54
38	76	30	94	6	86
22	89	25	74	27	73
39	98	49	88	62	35
63	10	70	7	91	65
31	47	61	7	11	38
26	46	83	54	100	31
11	46	91	93	40	68
1	40	58	57	96	97
30	10	32	87	69	74
85	18	34	84	51	40
76	96	73	83	48	57
39	10	76	2	22	74
21	48	7	5	61	64
74	46	27	84	8	13
74	35	46	46	4	1
76	90	74	22	14	48
27	57	36	34	24	9
31	60	84	65	37	30
81	53	97	18	100	89
47	73	53	83	27	39
13	20	100	59	52	28
63	8	19	94	81	85
61	22	62	78	79	11
83	12	37	20	75	71
18	94	87	9	25	86
68	9	42	58	93	92
70	93	84	23	3	88
17	54	30	73	19	57
79	99	49	42	17	71
99	30	29	4	2	90
42	22	32	81	57	62
55	77	21	73	100	96
14	17	19	38	58	60
57	37	7	17	98	71
84	89	63	12	27	11
30	8	50	59	89	8
66	10	29	47	33	3
18	6	34	97	77	19
5	58	91	51	29	23
97	22	99	43	17	76
2	99	43	54	24	68
13	25	16	65	35	59
26	91	3	69	22	36
25	88	50	20	75	45
45	65	78	13	39	70
69	11	58	1	22	35
40	96	19	84	8	36
95	76	62	54	60	15
17	89	83	54	76	41
97	37	24	93	18	11
28	100	98	52	72	76
50	79	59	87	73	63
55	98	55	5	18	91
61	40	23	42	89	25
49	82	14	19	4	97
34	6	65	85	75	88
97	81	50	81	56	87
60	61	91	39	95	16
42	31	80	28	15	28
37	94	13	14	82	56
51	33	75	61	19	35
46	37	36	75	16	35
74	22	66	66	21	37
99	83	44	56	27	45
91	37	88	48	12	55
45	82	48	100	17	23
6	65	13	73	26	85
78	16	7	31	85	69
23	8	70	20	65	39
67	35	53	86	83	98
69	6	52	4	65	91
52	98	26	69	64	28
15	21	72	16	15	15
41	100	13	77	72	87
62	51	81	78	63	59
27	95	52	93	11	16
21	61	68	18	56	32
54	6	80	53	29	4
35	80	74	7	57	85
59	8	41	25	4	92
53	68	18	20	69	5
39	4	34	33	75	77
27	38	39	69	13	46
2	88	33	61	27	88
9	87	18	39	64	35
33	67	16	20	92	73
67	59	68	49	96	4
52	52	40	15	84	79
54	50	61	100	91	79
22	82	95	82	35	53
31	9	30	98	25	4
12	44	44	39	95	70
37	77	78	76	59	73
13	17	11	8	25	35
21	59	87	13	87	14
98	68	57	98	87	48
43	50	30	89	54	25
82	35	9	78	2	43
93	41	58	31	77	83
64	99	95	93	25	88
41	30	35	68	40	15
8	34	65	7	77	11
79	65	47	6	18	81
69	37	40	72	83	60
39	26	4	72	71	40
61	5	16	27	70	8
42	74	92	73	48	24
12	51	90	81	98	31
36	88	29	99	76	73
34	23	10	46	38	47
34	78	45	36	45	77
17	72	28	36	66	27
100	35	47	73	78	2
31	35	65	85	17	4
54	13	96	68	18	28
23	34	31	1	42	14
63	5	34	54	15	36
98	35	6	80	15	77
37	25	56	66	83	53
88	100	45	88	31	26
27	59	50	96	4	65
58	20	93	92	20	23
8	56	60	79	30	37
63	80	84	33	3	82
100	86	64	1	19	13
22	3	98	73	44	89
39	6	88	25	21	39
56	50	2	38	23	59
18	47	83	31	83	83
6	60	19	23	20	44
21	65	97	14	89	69
12	48	6	53	30	74
16	66	86	8	19	3
12	9	22	17	34	77
91	58	42	97	12	97
16	35	9	99	55	20
1	49	36	97	67	19
67	80	1	65	28	77
54	54	11	92	5	100
74	7	5	50	86	84
55	24	87	7	73	68
98	99	59	30	9	68
30	89	51	36	43	53
72	24	8	28	55	75
75	14	7	67	86	35
97	36	1	24	57	95
48	2	14	35	34	38
49	4	55	15	16	20
8	99	96	1	4	7
71	56	30	93	87	84
79	12	36	1	46	8
27	98	42	46	64	93
69	61	85	81	65	37
60	12	36	27	41	13
1	79	87	90	32	79
39	89	58	90	41	75
91	74	91	100	49	2
61	78	65	72	64	78
11	83	52	70	29	97
78	5	96	31	32	45
52	41	21	8	19	8
61	16	61	59	59	99
82	52	77	2	12	80
43	62	54	80	34	17
17	28	32	81	30	60
7	19	4	98	2	64
70	49	71	36	92	26
66	64	59	51	95	19
80	71	100	93	15	75
96	46	33	72	50	32
36	17	37	24	100	70
5	17	8	50	96	36
22	58	77	100	39	85
66	29	93	55	45	19
53	78	6	82	57	37
54	83	35	31	93	64
61	56	33	96	3	2
46	5	97	13	75	71
93	64	81	91	18	99
53	17	3	62	58	50
61	55	70	66	29	28
9	58	69	42	39	51
29	95	47	81	92	78
96	53	64	78	64	27
58	57	10	43	47	15
76	15	71	19	9	74
81	13	1	17	6	86
9	67	22	24	94	7
85	55	55	53	47	27
29	75	57	37	57	2
56	96	33	84	25	33
84	42	56	49	4	35
70	31	37	45	50	31
13	16	56	81	63	97
77	58	75	6	48	52
81	92	38	18	27	68
27	65	55	50	12	10
39	89	77	11	60	51
7	55	31	97	6	89
74	22	82	51	2	32
10	29	43	70	21	68
41	39	66	14	34	5
74	13	79	65	9	69
47	13	64	35	71	3
6	83	53	75	23	44
28	20	43	50	34	13
16	38	54	31	22	91
40	72	16	83	55	74
42	6	90	72	39	38
58	95	74	65	40	76
100	19	1	13	43	36
44	81	54	68	44	50
63	58	97	3	13	95
59	70	85	14	63	22
9	88	90	77	60	5
53	13	42	46	30	8
9	54	39	99	42	25
45	48	19	81	32	43
78	3	4	64	93	95
83	12	39	9	49	24
36	74	31	98	48	67
52	25	52	30	22	72
78	26	1	35	19	73
72	97	59	1	97	11
45	99	34	59	35	91
24	32	7	8	14	62
4	69	91	8	98	45
17	23	86	62	14	76
13	54	74	29	25	80
87	78	61	88	47	31
75	56	32	39	84	24
75	68	91	30	83	30
4	71	32	6	18	88
29	67	99	47	65	5
6	46	34	30	59	10
73	84	32	96	44	37
36	15	71	90	98	1
48	62	16	89	66	26
3	87	25	49	82	7
14	4	8	59	36	53
71	4	79	7	65	19
96	26	20	51	47	67
21	6	87	56	17	87
44	89	42	59	55	65
48	58	80	83	78	23
72	68	60	23	5	28
27	39	9	88	40	93
44	71	75	98	53	82
5	10	4	55	19	73
94	63	41	38	9	66
63	36	92	49	63	75
47	90	77	72	71	52
3	11	65	92	89	16
13	7	48	25	67	88
44	55	62	38	1	24
29	43	99	82	76	44
81	69	80	2	61	1
87	38	2	7	34	16
20	45	70	87	48	86
93	61	53	8	52	25
62	68	94	46	25	70
40	23	26	58	14	12
30	45	84	43	68	13
72	21	72	87	15	3
38	96	95	99	53	37
28	33	37	51	59	51
62	64	68	36	75	25
53	41	48	4	20	60
98	54	58	77	62	5
48	86	96	69	47	2
16	47	15	89	77	81
70	19	49	59	38	82
96	4	35	27	74	70
31	69	90	80	51	66
8	26	100	3	1	7
96	1	27	33	59	29
33	29	49	61	12	16
31	31	84	40	57	68
87	26	47	28	64	64
1	26	21	88	44	28
27	80	71	3	6	20
67	86	23	84	23	20
42	50	56	54	70	94
84	13	26	19	8	75
47	41	28	2	81	62
23	31	49	87	79	3
41	82	52	48	84	41
95	97	94	45	53	58
45	66	85	48	72	30
81	26	94	90	11	56
33	88	89	35	65	79
39	4	92	17	40	84
44	24	38	37	70	46
62	29	44	8	47	75
19	91	41	23	35	3
69	82	44	53	44	18
5	84	67	98	89	22
45	89	87	22	82	72
14	5	41	78	46	27
18	1	92	82	84	50
32	83	88	80	52	16
38	37	2	95	69	72
17	6	96	62	98	71
48	20	98	54	22	33
15	88	40	11	66	14
84	87	72	100	12	23
90	60	79	44	100	66
15	30	9	18	71	61
21	60	17	9	40	39
24	37	46	14	48	80
52	97	26	61	95	95
9	7	83	53	85	64
18	8	24	80	56	100
30	78	9	87	78	54
32	32	20	75	83	44
38	64	38	20	91	64
96	55	84	22	32	44
57	99	97	66	58	30
52	33	76	14	90	1
65	91	45	33	88	14
9	56	43	99	20	30
94	58	29	98	70	51
15	19	98	44	36	63
84	59	63	5	80	64
50	4	78	94	44	86
44	22	22	31	97	42
21	22	94	91	56	83
34	59	29	25	88	39
11	11	44	80	91	55
69	73	70	31	50	22
16	62	77	47	100	14
72	94	57	76	16	51
41	28	27	52	18	18
17	85	10	11	50	24
96	95	77	55	14	97
61	13	28	44	65	35
43	9	47	24	74	4
91	61	79	94	88	87
42	44	1	81	98	8
29	86	71	80	27	31
62	38	65	77	32	73
64	79	37	25	71	41
79	82	86	18	10	1
73	31	93	45	3	88
65	59	52	73	69	13
86	8	95	81	42	66
97	97	55	92	44	36
53	75	70	26	15	65
34	12	75	42	87	19
21	63	88	56	46	9
48	53	46	12	66	86
11	38	27	54	55	99
11	27	67	57	93	50
99	32	47	67	31	18
37	4	20	86	80	45
15	85	39	98	12	83
28	62	92	37	67	20
82	3	36	7	93	24
75	48	86	80	46	17
5	4	44	3	62	1
15	10	47	2	9	36
81	84	11	85	11	24
75	23	47	25	54	15
72	1	40	69	70	31
27	27	71	9	22	3
5	70	71	21	10	71
80	47	26	20	23	48
53	29	6	23	39	72
38	84	52	48	2	54
64	1	49	12	57	21
65	66	99	83	37	51
7	37	36	23	27	24
53	68	54	5	54	26
32	17	24	96	65	62
63	4	46	67	21	30
22	43	31	78	99	8
18	35	53	50	73	30
66	67	96	93	61	69
80	11	9	93	45	20
99	6	89	44	64	83
51	28	10	20	15	59
37	12	53	34	20	31
87	37	77	49	63	92
49	78	46	20	99	2
5	71	42	57	62	89
91	61	70	33	45	6
39	49	40	6	65	59
11	70	8	39	65	96
33	57	95	7	34	91
97	88	42	72	74	32
1	63	93	29	31	90
26	13	87	8	19	49
69	49	22	72	2	15
71	34	42	45	36	34
1	97	58	93	29	39
36	13	22	26	22	25
11	20	2	35	43	86
76	65	14	47	8	31
26	21	72	60	38	43
33	36	98	72	87	86
19	85	63	33	64	71
34	24	96	63	90	7
61	35	73	25	3	6
16	97	78	56	46	34
55	52	93	20	42	22
35	72	39	49	8	83
70	4	21	57	35	79
91	69	58	90	85	28
77	95	5	30	26	20
34	67	8	34	100	52
3	61	88	46	69	28
81	48	72	50	88	42
78	22	1	83	74	71
40	25	22	72	1	45
10	13	24	60	74	89
34	70	99	68	62	81
51	96	48	93	22	92
23	52	15	37	34	63
82	6	62	73	50	38
83	85	72	77	95	4
99	75	59	35	9	41
93	91	19	51	13	23
66	59	37	69	91	30
53	28	40	45	72	73
45	78	25	55	5	36
100	53	4	13	34	8
61	1	39	13	45	96
