26	71	46	27	58
28	44	17	81	51
12	81	28	91	69
13	95	80	42	40
72	68	72	98	27
96	95	54	64	31
67	31	25	84	92
72	56	11	76	26
45	41	79	44	40
10	71	71	29	16
73	61	65	50	96
65	41	45	80	95
25	30	53	31	52
48	20	10	68	62
25	14	32	66	17
74	66	46	95	90
97	59	43	77	53
30	10	75	94	94
23	66	89	92	10
88	96	60	94	19
36	64	84	27	67
99	16	81	20	38
89	90	79	39	59
82	37	55	72	75
26	69	31	44	61
92	76	25	95	68
35	44	75	86	66
61	29	26	47	22
15	48	87	88	24
39	77	24	44	80
93	87	19	27	66
54	11	27	10	69
63	81	94	89	39
19	64	44	81	14
70	91	84	61	14
27	14	40	83	11
87	22	51	80	33
94	78	18	25	58
52	72	20	40	92
57	11	61	34	66
19	20	15	73	68
97	69	33	14	79
38	94	93	76	49
52	57	14	92	77
55	59	27	79	98
36	30	15	89	77
83	93	32	93	30
88	34	65	40	69
23	66	27	96	15
66	96	31	30	89
13	21	78	43	77
34	87	67	75	95
51	63	65	82	86
62	40	55	21	82
43	24	86	98	42
94	14	22	37	61
36	54	58	17	25
41	46	47	38	91
35	86	38	30	26
11	97	61	68	66
34	34	17	20	72
40	83	78	62	24
66	96	27	75	82
96	40	23	12	83
30	48	78	97	13
36	78	93	80	74
55	55	21	73	84
57	51	48	84	79
17	75	31	68	27
85	71	13	77	53
41	14	29	50	92
64	39	72	81	80
22	16	48	62	29
72	91	76	17	14
12	85	36	95	42
47	64	23	46	13
82	67	94	77	58
85	84	54	29	69
69	88	58	87	28
25	90	55	49	14
49	82	79	86	32
87	83	30	52	14
32	90	13	20	68
83	76	27	28	16
31	46	96	31	11
14	17	53	53	10
63	75	73	36	16
84	83	10	79	54
85	71	27	28	76
40	46	30	76	83
14	75	27	70	29
63	30	98	66	89
53	69	23	78	19
11	73	68	89	54
72	86	40	37	52
90	41	80	65	72
74	16	51	96	30
17	99	26	70	86
66	14	58	16	67
98	50	96	96	86
67	10	28	65	60
63	45	83	41	78
37	80	27	59	58
71	25	15	75	91
15	70	22	97	38
57	32	32	39	93
41	82	33	41	43
34	22	65	71	49
60	55	95	12	60
51	15	60	53	70
36	35	43	69	54
23	19	54	60	97
94	69	29	54	53
22	56	23	53	57
80	24	96	70	13
98	71	93	85	12
17	10	38	89	34
39	26	99	17	44
88	47	34	41	43
11	77	99	46	25
88	46	61	32	92
43	87	46	29	53
79	28	14	77	72
51	41	17	38	58
88	85	50	43	47
48	46	75	85	54
92	29	32	91	41
77	98	45	53	35
70	48	40	89	43
22	94	70	68	37
31	89	81	75	68
11	12	26	43	90
29	55	81	32	57
15	98	28	98	14
26	53	85	86	23
58	56	14	90	60
60	83	23	95	92
71	17	35	84	24
63	24	21	43	28
14	49	15	60	72
92	40	53	48	39
40	69	59	72	89
22	49	55	10	85
74	88	54	97	15
80	59	82	77	18
10	58	87	53	39
51	70	65	89	12
92	30	59	96	66
80	52	35	27	76
30	81	12	75	94
62	52	34	95	33
78	12	40	84	59
87	44	93	89	51
96	40	86	32	22
67	20	85	87	52
88	63	51	69	52
56	38	92	50	71
33	38	61	33	97
99	35	29	63	15
81	33	28	95	25
42	14	89	69	41
20	96	64	95	35
13	35	12	24	96
59	58	12	84	85
87	48	23	27	29
17	93	47	81	40
76	23	19	40	72
14	82	33	71	44
51	89	93	85	62
36	49	39	72	10
84	85	92	25	18
11	31	14	45	27
19	43	60	23	51
24	32	25	33	29
98	88	97	97	91
37	75	35	49	41
55	64	90	21	60
11	37	83	29	99
22	42	90	39	26
96	61	81	43	70
76	66	11	83	95
95	62	51	76	77
19	88	55	17	62
35	83	55	56	14
30	62	57	36	42
71	60	18	99	11
23	25	70	14	91
38	11	24	93	27
51	60	61	93	89
95	27	74	33	18
31	24	36	59	13
24	34	46	41	18
21	13	82	93	85
34	89	70	94	13
28	58	35	42	80
65	54	28	20	41
85	21	94	45	55
38	48	53	23	75
60	52	66	91	20
16	18	22	52	42
32	88	25	77	56
53	50	43	61	98
92	78	57	26	32
32	85	59	31	24
75	34	17	88	75
65	83	59	34	16
25	97	13	11	16
65	82	28	46	46
21	37	13	99	83
67	58	99	42	41
52	19	75	99	16
65	28	21	24	81
32	41	16	51	75
79	46	75	18	79
34	42	86	71	49
81	80	19	78	98
30	65	38	33	53
94	80	22	68	22
55	31	99	68	76
38	73	91	91	57
12	84	56	31	52
66	68	74	21	72
10	32	87	22	24
18	44	24	83	17
33	64	53	86	61
85	43	31	34	39
96	96	60	89	64
18	31	92	90	30
84	44	72	25	69
27	38	84	11	84
25	87	66	61	14
14	86	25	15	49
88	60	15	25	73
77	13	58	64	72
73	87	64	32	50
56	10	36	76	61
64	12	66	65	31
56	61	32	20	58
98	97	79	99	16
74	21	61	71	29
22	42	92	66	28
77	62	52	48	49
19	74	81	13	33
28	58	15	66	10
54	50	18	36	96
26	88	41	58	48
86	58	82	87	73
85	56	40	55	96
47	98	73	87	14
46	34	42	80	54
65	71	62	50	61
55	58	42	66	57
34	66	86	37	21
21	23	35	72	82
67	12	20	99	91
80	27	75	28	74
14	18	42	72	26
93	40	14	92	92
61	10	68	10	37
25	67	96	59	14
34	84	39	98	22
62	96	81	57	27
24	31	72	63	41
50	54	96	59	56
25	74	38	55	17
74	68	41	53	42
28	12	75	53	29
34	85	53	69	46
65	44	88	11	21
82	90	91	23	16
66	80	14	15	27
68	14	81	56	24
31	43	40	15	13
21	91	67	21	88
88	98	86	91	69
41	17	22	77	31
68	63	84	38	87
32	24	51	38	43
32	81	23	11	70
93	21	21	38	91
24	81	99	70	40
27	81	87	96	21
74	55	31	80	18
76	12	43	30	28
15	54	97	76	49
15	44	82	37	66
93	57	97	74	76
30	35	22	83	55
72	83	50	80	99
16	77	52	99	86
65	85	86	70	24
19	83	61	97	74
90	18	54	66	37
16	72	86	42	86
16	91	30	49	99
20	18	90	96	71
45	48	23	47	84
74	12	89	36	77
25	81	11	97	75
16	78	21	95	11
62	12	14	92	43
98	89	46	65	91
17	53	93	68	17
34	36	39	40	96
41	21	19	35	67
27	80	37	10	73
66	55	68	10	93
64	67	45	21	96
59	19	99	21	81
13	90	53	13	41
68	39	41	89	67
40	95	36	42	93
66	78	52	28	89
62	59	25	73	85
39	87	76	31	59
85	27	17	41	66
99	58	95	47	49
60	91	76	37	49
63	31	10	33	18
40	64	65	93	93
88	16	77	96	36
39	22	43	90	38
61	33	14	70	21
19	81	80	96	40
24	74	76	66	32
57	97	88	74	63
46	29	97	96	25
31	58	42	77	18
33	96	66	11	15
40	97	52	65	35
78	93	20	86	94
12	79	64	96	54
38	85	39	46	82
62	94	35	46	87
24	60	89	86	34
31	77	94	93	86
73	85	67	24	74
57	14	89	81	45
50	32	86	71	69
28	40	34	44	41
18	43	52	77	56
57	64	45	33	98
34	46	94	83	35
90	46	86	73	24
69	75	37	59	66
88	13	13	74	29
79	95	92	64	20
50	38	19	90	78
77	59	56	20	13
57	11	39	82	71
71	37	56	87	43
19	65	32	96	33
31	42	48	53	39
27	68	71	16	91
20	20	32	87	59
59	41	21	31	91
18	47	39	95	87
26	82	98	88	64
20	39	48	17	66
76	43	51	75	39
20	16	36	99	95
81	97	67	65	69
71	67	77	11	64
48	73	15	56	42
61	80	91	65	23
87	22	17	54	89
13	78	34	67	24
42	37	87	60	43
26	32	75	47	62
54	87	70	75	13
72	89	48	55	88
65	16	90	96	16
17	38	97	83	79
81	40	28	40	15
99	70	21	32	18
99	46	97	11	74
37	22	72	44	22
63	36	41	64	39
43	11	62	42	87
17	56	66	90	38
63	93	21	21	67
58	40	87	67	29
18	29	26	39	75
49	44	31	62	60
10	99	46	57	95
39	28	23	32	51
45	72	42	22	53
73	16	71	82	96
16	30	38	70	35
74	31	56	46	10
71	27	85	87	51
97	87	39	95	31
77	91	46	18	70
11	28	61	59	67
54	58	14	88	31
39	93	74	75	82
20	60	60	63	23
70	27	68	29	84
16	28	39	66	90
51	39	23	50	35
96	58	81	15	53
49	60	89	23	45
42	16	10	89	81
13	52	14	10	62
92	39	12	11	99
67	55	52	38	66
24	18	12	80	92
93	48	61	31	78
77	17	66	45	88
97	69	71	43	60
36	86	58	27	14
68	85	15	32	28
16	35	17	92	57
65	35	56	76	93
21	98	10	57	51
39	95	42	23	69
25	57	76	77	32
54	31	62	29	25
49	78	30	20	48
74	20	11	15	17
75	79	55	91	14
56	24	77	11	77
18	95	89	16	64
90	62	56	94	18
29	95	47	94	44
59	44	75	85	56
83	34	13	44	19
19	88	31	13	60
49	20	29	20	72
99	32	67	68	70
16	76	80	99	74
46	54	25	28	79
15	98	30	19	66
69	80	14	29	32
75	32	60	62	81
55	72	43	82	80
15	81	87	77	36
37	85	93	11	68
63	68	14	13	71
13	38	15	70	95
15	86	75	87	98
70	98	92	27	20
52	21	66	16	75
45	77	55	59	63
62	46	56	92	20
22	76	86	16	57
44	45	43	27	64
52	26	40	79	20
84	83	26	22	28
13	79	77	50	40
67	29	23	88	53
87	33	21	34	56
28	36	32	92	44
57	43	55	14	78
79	63	52	22	90
80	84	28	27	58
34	63	27	45	86
22	19	11	15	75
98	12	52	70	93
41	11	16	41	55
34	91	93	30	95
62	83	85	79	54
29	92	58	46	94
86	93	77	96	81
62	54	49	16	27
71	76	79	23	54
64	46	86	56	95
51	95	72	59	84
83	75	99	62	69
16	20	19	27	68
94	83	66	90	31
86	90	90	32	90
12	42	66	16	29
15	56	76	73	92
33	27	81	84	88
75	30	22	17	68
42	87	76	45	31
77	95	53	86	89
61	97	17	72	54
27	83	52	28	24
15	65	17	72	65
64	17	73	47	33
15	47	86	92	78
12	25	68	69	23
28	13	85	43	37
79	81	75	30	95
67	92	63	90	10
58	98	49	22	83
61	25	95	42	20
77	50	99	54	87
50	30	38	68	61
13	52	44	68	32
32	29	86	79	42
13	96	91	79	62
51	44	74	24	37
89	17	74	67	29
22	71	86	73	65
63	48	74	50	50
47	99	17	90	36
25	48	70	56	57
67	37	63	72	73
37	13	89	91	37
13	45	63	44	76
95	61	91	70	11
27	31	91	91	57
49	94	17	47	67
32	58	51	54	76
18	55	14	83	53
76	46	44	55	25
74	46	79	53	98
20	88	35	99	75
18	85	82	83	67
67	78	11	46	51
36	53	52	62	48
13	87	48	17	71
80	34	78	75	43
35	16	71	41	45
35	18	23	49	76
98	61	32	28	21
82	18	88	47	46
90	20	91	61	37
28	52	13	20	38
38	33	94	54	60
88	96	25	65	14
18	76	68	89	78
41	12	83	33	68
33	79	88	56	89
69	80	35	67	43
31	61	11	61	51
85	11	49	93	39
81	93	48	44	12
57	53	42	12	49
76	15	63	63	83
48	16	64	43	77
78	70	96	46	40
46	19	72	22	88
92	69	97	77	14
75	52	79	54	55
59	71	34	86	31
74	12	54	46	11
65	83	82	91	79
16	82	95	54	24
85	52	66	56	71
56	33	56	19	60
98	48	13	91	50
74	47	81	42	92
56	39	68	13	59
41	39	59	37	56
16	42	20	10	15
58	21	96	62	95
41	64	52	54	45
37	98	11	42	34
52	57	25	69	82
46	70	65	18	45
85	96	41	55	78
74	43	80	18	41
38	97	23	81	29
75	25	45	97	56
48	48	27	40	29
42	21	47	45	52
24	53	21	31	27
93	75	54	44	64
89	30	92	83	99
84	92	47	86	91
35	27	73	20	67
80	20	18	93	11
73	61	52	34	71
10	29	94	86	17
32	15	10	90	39
55	26	89	51	14
69	45	55	41	88
91	79	71	41	28
61	16	56	85	79
83	99	53	90	47
63	90	57	51	21
54	18	67	49	61
89	31	90	94	95
25	98	24	36	23
38	96	24	81	25
56	16	58	77	88
86	83	53	31	72
26	27	27	67	91
41	80	76	25	42
33	48	27	47	66
35	11	76	65	67
76	80	62	14	89
39	28	17	94	46
75	86	90	90	91
38	60	44	65	66
44	90	98	91	61
58	46	45	28	15
99	91	15	60	20
30	13	88	13	14
99	83	92	35	86
73	36	43	31	86
34	64	10	12	69
72	88	54	12	36
44	34	67	42	86
66	23	19	95	88
63	28	63	32	66
94	81	20	80	72
89	44	19	40	41
18	54	56	21	35
31	55	17	77	61
78	38	18	84	39
58	64	73	43	97
55	59	50	86	33
63	85	83	77	87
91	31	48	45	32
18	69	98	38	33
97	45	12	59	59
51	37	27	84	81
67	55	99	27	65
86	53	59	33	73
85	40	46	85	45
47	22	22	57	71
23	14	67	53	70
15	75	47	92	71
87	15	49	94	78
91	49	41	91	16
79	30	20	54	61
72	95	64	23	42
77	15	12	67	18
95	78	74	18	53
55	68	72	77	97
25	35	74	17	80
75	79	80	30	88
70	95	20	82	91
61	60	12	99	29
36	72	62	98	12
13	45	83	89	42
83	17	23	47	69
80	65	21	52	20
79	16	36	55	53
35	42	65	74	90
14	19	51	45	54
90	48	16	57	50
23	83	45	45	21
62	60	68	28	38
22	54	71	95	50
36	66	68	25	51
16	65	56	72	61
61	82	39	11	64
19	41	56	70	46
67	99	49	67	63
65	69	32	42	72
62	42	99	31	26
29	92	93	73	50
74	34	62	85	42
63	37	30	84	13
63	33	55	14	59
41	57	50	58	82
73	56	34	46	84
68	92	62	51	48
39	37	93	77	14
58	47	47	90	11
47	46	61	11	22
77	15	58	37	81
61	39	46	95	32
66	21	81	83	93
88	31	42	15	80
88	80	67	28	22
58	26	89	32	18
18	53	24	52	31
60	82	13	84	74
96	73	41	18	36
40	64	98	48	71
29	89	44	25	64
38	97	76	97	60
52	88	42	88	25
89	91	70	55	37
14	51	79	42	28
12	72	54	55	43
34	27	46	21	43
94	87	32	87	24
82	48	26	10	65
70	75	19	88	35
45	25	35	25	52
12	38	61	86	41
55	24	20	94	45
43	33	59	33	54
44	60	47	85	38
42	60	33	67	88
26	54	37	16	76
77	79	79	18	18
11	45	88	68	51
28	39	48	94	79
27	69	96	67	88
81	63	90	65	74
60	23	42	72	53
53	64	77	98	21
89	15	52	44	64
84	69	87	33	15
64	67	32	44	61
82	24	42	90	12
68	49	91	60	64
74	29	33	83	81
43	60	90	97	21
24	87	87	22	46
48	27	26	24	96
62	89	75	36	77
64	64	63	80	14
45	70	61	78	65
92	44	73	99	57
60	37	10	23	17
80	74	73	90	75
48	52	94	87	43
16	99	18	70	34
11	15	82	85	53
95	82	48	57	78
55	57	66	18	88
85	88	51	63	40
36	40	64	51	63
90	90	90	57	52
27	57	46	71	18
86	78	50	91	16
25	61	84	49	46
75	81	34	46	13
30	97	27	55	16
98	44	23	89	64
50	66	71	50	54
53	97	68	50	63
89	35	28	69	55
92	54	46	59	29
35	71	99	53	88
46	98	96	63	64
75	91	55	88	11
32	91	90	45	56
62	96	71	24	21
78	51	50	55	37
60	53	60	86	59
43	10	59	39	13
45	79	88	91	54
55	45	71	74	64
59	73	15	53	54
39	11	42	53	12
73	42	77	51	42
66	49	31	12	22
58	81	82	18	78
16	57	79	72	82
46	37	26	25	65
34	96	31	40	42
33	58	77	73	57
29	44	23	26	95
17	51	16	23	12
68	83	44	85	74
97	90	30	85	27
12	53	28	77	52
22	41	98	37	70
73	87	22	50	20
86	78	91	50	36
22	28	69	35	39
77	39	72	73	60
42	55	80	97	38
53	17	15	31	42
49	41	19	85	20
67	63	80	30	14
84	90	69	14	65
46	40	91	40	50
40	43	17	33	26
77	52	54	41	10
26	57	38	21	11
60	29	40	47	95
24	50	13	75	72
58	45	27	32	47
15	83	74	88	90
71	99	43	37	66
51	35	81	94	43
11	94	67	15	42
15	74	46	61	67
94	43	46	81	64
13	96	29	68	37
89	63	32	50	43
75	40	43	81	88
92	46	85	56	19
50	92	51	99	27
39	63	47	19	46
21	75	45	70	94
60	59	44	13	39
46	89	81	61	87
96	96	48	52	96
53	95	44	92	53
95	65	77	54	13
25	47	93	42	93
63	36	28	79	44
70	97	52	78	74
63	80	33	25	10
22	73	68	86	37
55	27	34	76	19
76	39	28	12	46
53	73	64	27	38
98	13	83	50	18
66	25	91	79	66
34	72	62	32	68
62	15	57	29	80
51	31	73	17	62
31	37	57	42	49
55	66	48	39	67
40	85	62	32	68
15	73	88	50	15
45	91	92	88	16
99	31	98	69	31
15	92	87	47	47
13	93	27	46	99
93	51	97	60	80
53	74	61	67	26
33	65	18	26	60
76	52	33	28	70
63	58	74	94	58
42	72	91	33	68
38	16	61	71	14
72	97	50	62	35
46	82	26	13	67
72	87	69	37	56
14	13	87	14	92
71	73	41	58	76
69	12	32	34	80
53	74	24	56	32
99	69	49	51	64
95	51	94	19	91
98	97	55	93	16
96	45	17	29	88
92	44	56	45	62
86	99	80	49	74
31	46	78	84	32
72	66	22	83	24
83	91	10	16	91
47	30	54	26	63
98	81	69	97	25
97	26	52	54	94
75	69	81	62	15
32	71	91	29	26
66	17	51	45	68
71	88	27	75	36
60	28	17	84	86
51	85	72	38	66
94	61	53	23	16
26	35	69	81	73
72	86	98	24	82
97	66	87	61	48
89	68	44	38	12
20	98	76	58	91
44	15	65	93	49
48	15	49	19	25
26	55	23	65	71
71	84	69	61	44
98	60	43	97	52
59	61	13	13	57
12	53	87	57	11
71	82	75	52	54
84	28	50	96	45
74	39	97	83	83
69	47	89	95	39
25	21	56	81	78
80	84	50	51	90
32	22	24	61	92
58	98	71	48	45
64	91	44	12	82
22	32	32	14	84
37	75	33	36	12
36	64	74	27	46
34	50	14	96	49
93	50	76	69	88
38	80	99	89	72
49	28	10	25	56
29	32	78	25	61
49	92	79	16	77
73	73	51	97	68
45	72	87	15	90
25	31	80	54	95
41	45	74	37	12
16	57	61	50	22
73	68	32	89	41
63	25	51	75	63
43	13	66	77	62
96	27	35	88	39
69	78	69	83	88
46	99	85	55	19
80	37	58	40	15
81	77	21	24	22
63	48	29	11	96
78	99	70	35	82
54	37	87	73	37
41	78	28	98	36
51	43	45	15	36
58	98	99	33	42
66	24	45	14	25
41	30	94	90	39
12	34	35	48	37
75	49	27	58	46
61	42	36	75	30
89	28	89	45	81
88	12	62	49	60
57	19	68	99	48
63	30	40	44	12
63	43	69	46	55
28	71	86	82	87
30	99	88	77	81
15	70	74	16	41
37	33	26	15	79
70	16	11	76	38
21	98	16	42	22
78	71	70	90	32
32	32	84	36	56
41	51	58	93	79
84	59	43	43	96
82	24	58	94	31
10	15	92	39	14
55	56	87	64	25
83	81	42	79	98
16	58	15	10	11
55	66	87	35	60
76	46	13	26	76
32	81	96	77	47
27	87	33	37	51
16	20	37	72	14
66	54	94	74	33
79	11	49	87	78
23	86	45	21	86
13	24	66	55	98
72	31	79	87	40
24	82	37	76	17
42	10	76	70	44
99	18	64	88	19
58	29	40	96	19
76	39	33	96	19
29	15	54	93	54
99	79	90	76	80
47	61	81	52	31
51	76	91	55	85
35	84	56	78	83
93	29	93	92	20
59	90	62	18	83
92	93	50	54	60
52	98	96	45	29
33	50	26	11	75
43	57	71	22	82
54	75	67	24	22
47	25	88	34	37
16	44	89	41	67
22	91	64	66	94
71	75	11	97	55
73	20	70	28	39
15	46	42	92	25
45	62	83	31	27
73	98	78	58	53
75	28	37	59	62
17	87	11	97	72
95	59	96	79	86
46	18	80	77	39
44	57	40	44	72
66	36	66	97	91
34	78	86	25	47
45	36	89	41	14
31	66	51	94	81
19	63	73	30	69
66	50	42	99	42
90	93	85	75	12
51	70	61	14	85
53	83	64	56	20
90	60	24	23	54
95	21	90	95	73
68	40	51	85	31
80	31	10	27	68
36	39	89	42	85
18	28	94	41	61
75	22	97	95	21
20	40	81	55	17
88	41	47	70	50
25	46	54	69	13
58	86	52	54	30
45	46	18	88	47
63	85	81	52	91
25	55	46	45	58
96	78	57	43	34
64	73	59	74	51
70	45	71	77	52
10	42	66	63	22
44	89	54	55	20
14	23	75	92	74
37	44	52	90	86
90	51	61	78	96
40	46	65	19	46
49	31	44	21	88
26	86	66	36	62
63	20	70	44	31
26	70	58	91	27
63	13	50	46	30
34	21	64	53	19
89	35	28	16	69
99	76	76	25	72
37	65	90	45	88
42	94	49	89	15
38	89	60	94	71
64	20	26	61	82
35	71	69	62	56
72	78	33	82	63
11	68	71	82	21
91	74	75	69	35
87	66	36	96	73
12	23	29	95	16
47	17	19	87	29
33	36	63	22	38
69	61	56	89	48
98	85	55	71	37
74	84	86	45	19
57	52	82	47	33
15	40	65	92	39
66	43	80	62	15
44	98	40	26	82
59	27	21	97	94
34	94	99	45	29
44	58	26	61	68
40	85	47	90	28
50	70	10	91	27
73	80	20	64	93
21	34	32	75	11
71	26	94	11	27
47	37	12	98	95
70	85	47	16	19
86	23	50	94	52
87	84	24	88	51
73	94	74	14	98
46	32	38	99	22
82	23	71	95	31
36	99	68	78	51
41	23	74	84	65
47	78	35	41	11
63	60	31	86	94
51	54	27	11	32
87	83	32	56	11
37	81	82	34	65
51	86	40	89	18
96	73	86	15	49
74	97	59	75	87
21	78	33	74	75
23	66	36	65	27
71	28	21	47	55
63	96	59	54	87
66	74	61	53	94
61	61	64	64	81
92	13	51	92	40
94	27	90	96	65
81	64	66	78	86
22	14	84	97	89
73	17	21	52	52
98	29	65	43	50
37	50	37	81	10
54	52	64	75	22
58	53	46	38	26
96	75	22	17	49
87	63	21	12	72
24	88	61	14	10
72	44	51	33	69
61	26	56	22	17
71	29	98	45	28
51	60	49	55	23
43	58	28	98	99
49	41	26	81	87
22	56	79	77	83
68	73	89	20	98
84	82	91	21	11
88	45	57	59	10
80	46	13	82	37
26	65	69	37	10
32	29	81	77	23
13	72	97	58	79
48	62	79	63	90
55	46	79	93	69
14	46	24	79	17
43	29	80	19	15
45	90	10	60	76
95	30	44	41	54
26	63	78	39	28
90	94	24	25	14
90	70	80	20	20
16	91	95	48	65
29	64	12	26	67
92	36	85	74	50
40	49	79	36	52
86	98	29	95	26
62	77	99	61	70
42	65	51	39	10
71	73	65	50	23
50	73	46	68	78
56	18	64	77	62
92	61	13	94	85
22	86	45	15	43
92	10	67	15	46
95	25	44	63	63
46	65	31	63	44
41	45	28	26	32
95	52	69	37	40
66	10	95	76	13
86	33	70	90	16
85	77	43	23	37
48	96	81	13	59
57	49	52	66	18
68	84	38	25	10
39	30	25	15	65
14	13	69	87	32
83	12	23	67	77
48	67	81	26	23
67	56	29	19	63
46	84	68	65	87
31	34	95	50	20
18	72	70	59	44
57	45	18	55	89
26	74	84	42	46
18	15	32	91	94
44	90	91	41	75
61	77	53	63	67
92	29	42	84	44
22	54	47	58	85
15	26	98	94	71
27	53	74	20	41
80	49	83	16	78
24	15	63	47	23
13	51	24	85	44
30	74	73	25	99
61	64	12	75	36
86	28	23	48	43
67	54	31	99	51
96	17	57	14	73
44	77	89	17	98
83	93	96	92	35
34	22	74	82	49
97	75	47	75	63
87	98	49	27	60
13	72	88	10	29
79	44	51	16	95
12	25	56	73	13
32	83	86	12	99
44	78	44	43	55
13	16	82	85	33
37	69	74	45	32
11	59	16	57	57
22	31	41	88	37
61	96	70	14	71
67	93	34	83	54
40	83	69	89	60
80	62	44	17	17
10	91	77	99	22
46	37	97	22	14
30	92	68	78	74
15	57	31	53	42
40	59	73	37	95
17	61	22	40	70
76	33	47	99	87
83	87	46	40	71
94	30	23	31	36
91	81	87	24	54
19	25	96	53	30
80	29	70	83	30
73	73	49	31	90
24	13	85	70	28
76	76	25	30	78
55	43	82	73	93
93	76	30	94	90
40	75	39	26	19
40	17	13	47	22
85	96	63	61	90
43	58	65	82	98
35	85	83	99	41
53	66	51	31	64
57	63	29	45	78
28	88	17	13	25
44	13	63	49	71
54	66	62	84	99
57	70	85	29	30
15	31	53	22	28
98	78	26	96	86
16	58	87	20	46
98	83	78	63	41
86	82	69	64	88
25	37	59	58	66
63	59	98	42	44
92	75	99	93	71
61	69	91	89	99
79	86	23	59	34
91	87	98	71	62
86	14	28	82	60
81	79	14	37	63
97	43	36	89	71
14	57	16	51	22
25	70	33	78	41
10	80	54	14	38
51	24	63	57	76
43	57	77	48	93
56	34	13	37	17
22	51	31	72	11
78	92	58	54	62
32	67	13	16	27
47	49	55	22	19
33	63	44	30	97
68	43	81	86	96
38	60	52	53	54
53	46	36	35	75
56	46	96	15	22
16	57	17	35	69
40	73	17	48	29
54	98	65	96	99
53	37	25	40	91
63	19	95	50	60
88	65	13	77	66
54	33	86	59	64
19	61	44	41	88
92	34	73	72	55
44	40	19	58	23
28	86	40	85	12
19	36	79	45	65
43	15	92	79	98
68	27	90	47	11
11	95	39	88	13
77	95	79	84	96
55	80	90	96	91
46	13	18	93	57
64	41	11	13	24
94	44	17	44	28
70	15	72	86	59
79	72	19	48	16
68	68	76	18	60
27	90	81	52	54
19	51	71	28	51
86	27	12	42	54
49	70	30	50	82
99	32	38	19	17
49	98	75	35	34
15	19	83	45	94
51	73	73	61	90
28	66	26	12	43
26	26	74	66	79
30	37	80	44	20
67	13	70	28	97
81	50	73	68	15
28	21	19	42	70
84	95	88	51	77
53	99	41	67	72
50	40	94	71	81
31	44	30	79	22
75	11	45	56	97
27	44	38	54	47
31	12	48	21	33
99	82	43	87	76
27	63	45	64	81
48	18	91	69	61
76	67	10	42	98
93	37	89	89	20
55	95	95	66	41
66	44	56	53	64
39	20	49	78	51
23	81	21	16	77
56	36	60	46	74
16	62	92	84	95
88	34	14	14	23
73	34	80	40	61
16	32	79	97	78
38	89	62	98	49
78	12	13	23	41
14	19	14	17	68
10	81	67	25	43
34	45	88	45	21
78	20	29	45	66
11	45	31	91	53
54	68	77	99	45
51	24	80	91	27
89	92	19	23	34
32	73	93	37	31
85	30	20	83	29
11	95	31	32	66
65	63	41	46	15
70	78	41	76	46
57	62	14	50	36
55	68	24	33	76
68	47	63	34	29
96	78	81	99	35
27	14	89	79	71
17	68	11	95	22
89	74	95	27	51
68	10	23	18	41
74	44	58	53	16
68	36	35	84	76
76	67	85	25	77
35	12	63	79	39
81	76	25	39	45
68	46	74	57	86
63	45	36	33	72
99	88	87	27	70
10	33	32	42	39
45	12	36	14	93
67	61	60	36	32
21	99	64	65	25
32	93	27	89	25
26	81	88	85	17
65	84	14	27	66
10	25	97	82	44
21	73	33	47	37
87	56	33	12	24
13	31	68	27	65
10	26	22	17	74
84	32	38	64	33
71	89	88	75	90
55	97	32	35	83
51	47	79	73	22
74	80	56	53	17
35	84	15	43	68
66	19	78	74	23
70	20	24	52	85
28	67	21	21	99
44	22	90	67	17
60	92	98	92	49
10	26	58	32	70
41	38	95	50	50
88	98	65	18	32
89	92	93	91	10
29	57	80	93	52
32	33	95	60	34
39	76	73	19	17
83	76	32	89	75
92	44	31	86	87
43	42	27	13	93
73	77	24	40	43
58	22	38	40	11
84	70	32	60	55
77	99	80	49	20
49	81	25	83	30
54	52	97	33	33
77	73	53	14	65
26	65	70	46	69
19	50	67	92	57
80	86	50	40	14
69	85	85	81	10
52	53	28	46	23
46	48	53	14	20
61	34	91	92	35
45	12	27	71	50
29	14	35	90	89
98	12	98	67	74
53	16	50	99	15
28	79	56	15	29
80	96	78	67	46
90	49	69	40	94
98	55	49	22	91
36	59	19	73	54
32	50	50	99	33
66	72	61	14	84
20	95	26	84	15
32	14	35	54	27
81	93	31	37	79
53	64	70	17	65
83	81	33	20	29
54	76	67	65	27
56	10	45	72	94
64	71	83	15	68
61	26	35	45	61
50	59	87	32	82
15	14	64	60	17
34	44	95	93	66
68	10	73	34	43
41	49	77	10	46
59	16	86	47	84
18	71	75	86	12
86	51	87	11	74
53	78	20	99	96
18	48	93	19	67
43	92	54	30	58
77	73	37	13	65
60	43	66	22	71
65	16	27	95	75
82	47	34	62	67
21	70	69	57	59
30	63	46	79	55
25	16	66	39	20
27	72	74	88	45
84	19	42	16	78
23	38	84	31	84
72	19	96	75	44
69	38	35	47	72
93	81	84	16	83
28	69	81	10	27
45	44	37	95	94
88	33	44	72	99
23	23	15	81	78
49	51	23	49	52
87	85	14	35	26
47	34	73	83	69
25	31	16	16	86
47	83	99	72	20
97	38	99	29	16
46	22	27	33	68
31	99	22	39	38
70	69	97	59	40
13	90	59	30	82
71	14	54	19	73
25	62	62	86	44
78	62	47	61	41
75	79	55	20	87
75	60	90	12	40
86	60	46	17	43
34	76	39	51	31
