18	94	13	99	48	50	80
28	97	49	56	100	77	12
73	22	53	23	49	68	78
26	26	86	42	98	13	16
31	84	51	54	52	68	94
23	31	22	17	65	69	79
100	41	40	63	56	27	16
88	90	93	93	52	62	88
97	62	96	69	47	22	21
57	38	51	38	39	100	30
26	96	33	12	45	23	74
48	61	99	54	18	92	41
68	28	82	100	93	28	24
36	37	69	30	30	69	83
47	57	30	63	33	96	24
91	77	95	73	38	87	42
62	78	81	96	58	63	33
38	61	54	41	78	64	28
83	34	53	26	39	68	24
12	58	80	66	95	94	69
95	25	20	73	21	14	23
81	73	31	83	96	93	97
100	48	93	40	81	92	73
45	79	52	40	13	53	98
74	71	46	85	56	94	97
32	56	68	90	23	61	17
61	50	93	78	63	35	12
37	71	93	38	99	38	80
74	36	11	33	42	26	80
13	16	13	57	42	65	27
18	97	99	30	59	51	88
26	23	97	81	92	98	47
50	82	88	40	53	36	63
39	27	61	50	77	79	35
38	21	27	74	37	66	15
69	57	53	23	63	33	70
26	61	10	83	13	12	99
66	97	60	22	68	40	77
32	12	90	17	57	64	13
85	46	52	69	88	24	42
39	56	71	58	12	85	68
22	65	15	28	34	48	35
88	29	96	28	48	34	39
63	30	99	70	82	83	81
63	78	100	80	94	79	34
55	10	22	81	40	39	29
94	20	99	75	11	42	68
69	26	68	35	68	63	16
23	70	70	37	60	91	58
32	90	24	97	61	64	44
73	25	47	42	51	62	86
52	73	89	35	100	60	90
19	49	67	55	23	21	88
23	92	14	46	60	32	42
20	98	21	43	85	21	93
55	37	70	73	52	82	38
50	32	75	17	72	10	18
31	53	46	38	69	54	92
68	81	88	13	49	54	34
55	90	65	91	84	33	20
53	50	53	85	82	38	37
46	20	48	46	40	23	25
95	82	82	29	25	76	23
40	57	27	71	16	38	48
76	23	91	43	69	86	89
44	22	87	72	26	96	59
56	25	53	76	59	96	60
46	27	11	20	90	45	62
80	58	82	85	83	72	63
30	71	64	55	18	54	98
96	43	53	89	96	67	85
20	92	65	92	51	58	96
14	100	58	51	40	29	13
33	70	92	84	17	32	11
76	93	45	63	97	25	79
13	18	64	87	92	31	26
49	41	20	14	41	22	21
75	87	46	65	13	73	31
56	30	28	34	34	55	84
68	58	100	28	31	63	60
82	37	45	63	84	88	42
68	44	25	79	41	55	20
30	68	92	83	15	34	27
65	44	89	45	14	72	70
64	18	85	98	33	38	25
62	38	71	45	45	87	74
55	47	40	33	18	14	93
76	15	97	20	62	10	54
75	46	31	65	74	94	54
89	86	74	20	31	15	85
80	76	21	27	50	23	72
96	97	96	44	40	78	34
18	30	12	79	17	78	72
65	49	14	22	88	66	25
99	53	47	82	22	96	39
17	84	23	22	20	45	99
52	91	32	33	50	63	63
47	10	84	22	80	27	27
44	83	68	29	67	31	70
94	87	32	98	70	52	28
90	73	25	20	33	45	69
53	30	81	36	69	86	32
93	80	94	61	16	67	76
69	58	31	49	42	95	91
35	27	55	18	29	21	98
55	37	84	62	91	54	29
89	13	27	17	70	33	38
13	47	33	39	31	30	66
32	55	37	96	31	46	81
78	38	75	50	13	47	39
85	77	43	60	84	42	38
70	65	20	43	33	18	95
20	31	59	36	21	93	57
97	10	23	87	29	35	44
20	40	37	60	29	100	78
65	84	94	11	40	72	67
44	71	47	86	92	67	45
45	65	67	40	74	57	44
85	91	19	69	10	12	78
91	10	82	63	94	59	77
47	69	81	59	89	25	48
99	80	66	74	45	61	48
88	64	80	28	16	59	30
70	38	61	65	29	17	100
41	14	24	57	78	38	88
37	74	16	90	25	50	47
36	40	59	53	10	38	48
21	22	80	64	93	33	87
97	57	49	67	61	49	82
25	56	13	86	84	47	22
93	38	76	35	37	16	85
78	27	82	50	33	91	23
86	98	54	22	81	10	37
95	58	36	58	10	90	44
60	54	19	68	27	64	96
97	100	82	93	29	78	85
23	25	73	47	12	16	81
27	34	18	86	69	74	24
58	42	65	97	97	27	82
92	75	12	41	27	29	62
91	16	23	99	100	84	85
72	55	60	34	92	33	28
59	46	72	31	62	66	74
23	10	32	38	91	95	38
95	58	50	37	58	87	87
85	25	30	61	37	59	66
83	32	63	83	94	100	29
66	11	31	95	87	68	80
91	30	40	16	66	60	23
14	22	19	55	27	79	39
90	20	86	61	27	98	42
51	75	97	86	48	61	68
32	88	95	51	49	50	10
45	10	10	71	98	66	48
86	92	85	82	12	85	30
51	66	75	100	87	12	27
72	92	52	30	65	99	79
11	76	61	13	61	79	24
19	54	48	98	49	84	80
89	90	48	19	46	80	43
27	54	51	35	25	19	56
89	69	15	84	90	82	69
97	25	47	43	25	56	20
41	67	72	47	73	69	71
32	96	16	37	33	96	38
76	76	98	26	98	79	13
84	12	93	97	31	37	25
14	55	37	72	61	80	45
53	24	72	61	93	63	48
88	45	54	13	39	57	99
94	73	34	72	83	86	22
99	12	46	94	57	58	46
54	54	85	13	67	21	91
25	18	47	25	55	49	15
84	10	88	47	55	93	33
13	39	15	37	54	81	59
38	23	15	49	52	79	45
50	74	14	78	79	19	43
16	93	97	72	70	100	33
88	80	99	84	91	98	72
80	61	54	20	73	26	59
40	77	14	41	92	54	68
45	35	70	25	44	84	11
39	32	33	77	64	94	61
48	85	55	84	91	62	32
79	28	81	38	24	15	71
23	50	71	65	88	23	70
72	35	58	18	12	35	68
14	11	53	39	95	25	63
63	77	73	69	51	83	40
39	99	41	46	83	90	25
89	34	25	36	86	79	60
37	28	11	94	73	51	81
60	31	44	56	42	17	76
77	16	51	10	45	12	53
17	18	72	13	31	34	27
79	40	69	96	22	10	38
66	52	20	83	24	22	59
87	30	20	23	48	12	42
46	86	65	47	13	74	15
94	73	58	75	91	21	47
36	42	71	35	10	60	55
89	73	13	80	14	11	91
82	17	71	34	79	50	52
48	73	28	69	43	17	24
76	52	39	61	86	71	11
98	52	72	11	53	74	61
81	11	40	38	14	13	56
93	48	69	53	61	75	35
21	92	70	53	22	34	97
42	92	29	59	12	24	36
84	68	10	47	45	60	70
92	77	26	96	31	26	26
20	44	100	66	48	62	51
87	43	38	91	75	28	65
60	94	13	56	14	40	33
50	83	12	91	82	11	26
24	86	12	84	86	42	38
23	52	22	35	22	73	91
87	63	89	61	28	46	83
39	28	49	27	68	57	65
70	67	26	27	45	33	13
71	54	40	73	95	59	45
49	60	90	61	15	85	91
94	47	35	12	41	86	59
50	39	16	50	24	74	95
92	49	71	79	46	94	52
85	12	89	65	28	49	77
56	29	83	40	96	60	97
56	17	100	68	69	11	15
68	93	74	98	78	29	43
29	35	44	70	64	41	67
16	30	93	32	20	76	43
39	84	42	27	43	74	53
88	43	50	37	67	90	39
82	56	12	61	86	78	60
34	13	59	72	73	92	36
95	26	22	39	13	49	34
31	19	53	15	30	75	30
73	71	88	57	54	40	45
58	78	72	47	22	32	84
89	93	78	99	98	64	70
25	98	52	24	90	70	15
40	33	12	86	18	89	51
25	78	44	64	63	35	67
92	85	70	92	63	76	37
33	86	84	30	26	48	97
91	47	70	66	100	43	59
24	76	74	39	81	87	97
71	61	59	34	39	78	81
46	41	90	83	96	61	69
97	58	38	75	44	60	14
90	45	87	66	77	64	40
50	47	37	97	44	18	20
64	22	48	35	46	90	62
22	19	44	69	36	55	42
69	29	16	16	100	41	94
33	68	13	31	47	15	59
83	11	46	46	29	55	94
97	61	11	55	21	45	55
46	77	98	93	67	29	41
79	84	55	40	52	74	29
45	12	11	62	70	51	26
97	48	17	61	34	43	47
54	36	31	82	100	29	43
65	61	10	74	29	74	87
24	18	31	58	85	58	69
17	57	73	40	58	90	24
60	75	87	22	67	41	14
61	77	74	16	96	22	24
20	35	38	56	14	95	96
41	43	76	92	76	36	69
15	77	70	78	33	92	36
60	23	85	30	67	96	34
47	81	33	49	69	55	26
35	34	94	77	83	17	48
69	44	27	27	39	36	74
91	53	79	49	72	55	78
82	86	39	43	96	55	43
25	99	10	81	11	95	16
86	88	31	89	82	67	61
81	62	32	14	30	50	75
31	61	16	25	73	87	42
18	86	29	80	92	94	82
69	49	13	38	55	47	52
68	96	46	85	96	81	85
56	23	71	91	28	97	28
11	91	71	44	86	71	79
63	25	15	85	44	28	52
33	50	100	81	82	57	76
26	50	50	57	75	24	38
12	39	57	100	78	60	34
40	22	20	54	38	90	43
55	88	80	19	55	45	77
16	39	44	29	72	18	41
53	49	44	21	99	13	61
25	15	31	37	33	17	88
39	21	33	63	52	15	20
79	67	77	73	82	46	37
15	63	44	89	83	29	23
45	40	83	87	15	41	37
16	57	74	45	87	13	98
57	65	67	69	75	96	84
54	88	62	81	59	31	59
10	48	52	18	62	29	78
46	28	58	64	58	45	45
29	76	76	27	96	54	28
73	41	64	80	62	57	84
55	18	47	15	10	80	41
100	70	28	39	74	10	79
100	46	11	17	74	18	26
30	34	42	23	21	50	100
94	48	13	16	27	77	38
53	99	79	68	42	39	73
15	45	70	74	11	19	38
89	20	99	67	96	79	49
55	43	80	98	37	24	24
35	27	90	17	36	22	80
94	53	73	86	85	17	41
89	53	70	31	20	26	92
94	39	75	12	21	92	66
96	36	97	66	88	48	36
26	98	33	27	50	32	63
32	92	32	74	63	10	13
86	34	13	53	78	69	78
22	55	32	70	20	68	60
45	58	59	92	95	73	62
50	21	57	33	41	75	95
59	79	54	99	95	43	73
23	22	74	11	97	92	36
18	21	42	80	39	79	69
59	83	98	65	50	64	59
31	49	59	11	41	11	45
47	16	62	88	27	16	60
10	21	41	16	87	65	44
25	41	62	67	52	51	79
72	59	98	79	71	16	30
21	67	17	83	83	94	19
22	32	21	84	96	85	54
99	59	27	58	52	32	52
41	100	21	82	48	71	26
98	75	93	98	96	16	89
82	41	32	81	21	48	85
53	38	67	81	29	73	78
41	20	19	49	24	49	70
66	49	91	95	61	17	40
47	26	69	10	75	32	87
79	36	100	57	42	70	22
87	93	25	37	95	100	70
20	47	86	42	13	46	30
72	26	30	31	54	94	36
77	68	89	28	79	48	98
55	62	96	36	66	62	42
35	46	26	50	91	14	47
50	92	56	41	36	29	67
52	39	65	30	52	42	58
85	63	39	15	49	79	96
37	100	97	35	42	41	29
82	51	23	48	52	56	22
18	36	25	52	50	76	22
52	71	28	21	10	55	80
45	89	85	46	46	59	85
46	43	23	70	64	25	38
64	29	78	79	42	41	81
64	31	94	43	85	51	46
57	32	13	22	31	26	52
61	34	96	65	19	34	33
50	12	36	71	99	45	78
70	71	94	40	44	23	49
99	27	22	71	76	26	60
80	81	71	49	67	78	50
81	72	67	45	18	60	26
37	92	99	73	13	95	95
91	34	88	80	70	92	42
22	93	61	61	25	83	13
76	98	61	96	100	19	95
10	84	13	80	34	97	89
20	72	33	88	23	72	80
31	30	93	98	81	26	38
36	44	62	87	57	11	17
52	45	32	51	54	13	17
66	39	60	58	58	11	98
59	14	71	73	21	53	48
14	38	100	84	67	97	57
22	79	96	69	51	86	57
70	50	88	94	25	75	46
87	44	72	50	97	52	89
69	11	75	59	75	41	82
43	76	19	79	44	42	89
44	34	29	83	34	64	63
82	77	79	72	82	96	90
12	27	48	78	50	18	48
76	21	82	54	25	53	68
34	76	86	45	52	35	95
79	79	58	40	30	64	38
79	14	62	38	24	23	95
67	42	23	11	37	89	13
69	21	36	27	88	58	69
23	51	81	75	31	27	48
99	91	74	48	18	88	23
89	16	21	80	92	47	96
19	69	84	42	69	14	14
20	36	71	29	92	23	27
25	86	44	63	49	91	28
60	76	59	29	95	29	76
36	53	22	81	73	82	85
23	98	47	55	10	75	64
14	21	34	76	38	58	28
98	96	99	57	77	41	25
16	87	32	46	87	56	37
82	74	23	56	90	87	36
47	29	83	63	75	82	23
94	45	23	58	52	18	49
33	30	26	57	72	23	31
83	45	39	72	72	95	20
38	71	83	55	17	60	21
37	61	13	14	14	91	32
52	24	92	31	98	18	62
33	43	82	60	55	69	62
52	79	92	44	21	30	81
77	79	21	65	84	99	71
93	99	17	87	78	10	56
44	93	57	29	88	62	74
12	83	89	47	55	21	46
74	86	77	65	12	65	46
80	16	77	66	25	28	99
28	95	92	52	84	49	39
56	95	25	16	24	80	59
54	62	32	46	70	77	72
26	64	87	33	25	82	56
33	78	75	79	12	68	21
15	21	26	50	42	82	80
48	30	59	26	59	23	58
53	34	49	94	66	13	75
62	94	20	91	50	18	90
17	77	66	97	25	74	20
100	49	35	54	63	46	51
93	43	59	89	64	81	57
66	28	39	29	10	45	53
67	42	37	74	64	84	16
40	87	95	84	61	63	78
16	68	22	70	11	20	53
93	95	54	78	25	80	73
57	91	70	77	38	34	84
97	87	44	36	69	21	23
29	66	97	91	95	46	71
68	19	48	23	40	11	24
24	51	53	90	79	94	70
46	60	96	66	27	66	73
74	67	35	15	71	90	23
68	81	98	55	82	45	60
28	56	92	70	79	14	36
43	82	57	32	63	66	85
22	49	26	44	11	81	62
16	28	32	24	82	62	61
75	14	62	93	41	75	68
20	77	35	31	96	92	70
11	67	43	54	10	16	64
89	21	47	82	33	48	46
29	43	81	36	36	85	64
55	46	20	64	60	24	23
36	81	91	71	62	89	38
57	62	35	81	84	65	33
10	80	60	23	77	16	51
32	21	74	73	64	30	63
47	76	71	75	22	16	22
96	92	24	42	40	16	24
25	29	82	85	12	58	11
72	27	43	57	76	52	94
71	11	81	74	86	80	52
50	23	64	35	50	46	48
76	23	16	73	83	52	98
25	82	87	21	80	80	85
91	87	83	50	54	84	75
27	93	27	53	86	76	41
52	12	61	12	28	17	33
81	38	76	29	15	20	49
49	70	30	92	34	24	44
28	68	28	54	42	49	15
19	22	99	56	80	96	20
36	56	47	81	62	97	99
93	99	72	35	97	39	31
82	81	33	97	25	10	91
73	30	56	20	65	53	17
89	75	93	34	77	70	46
72	92	98	14	52	25	59
34	28	15	44	97	77	85
41	19	12	21	16	51	60
50	22	51	65	82	58	15
72	67	11	38	57	51	92
90	17	13	60	30	98	71
13	57	16	63	74	93	40
76	70	65	71	97	25	64
85	72	98	18	76	65	90
22	49	97	66	40	87	24
28	46	72	95	59	56	96
45	81	57	62	80	40	49
79	14	78	48	32	92	95
24	19	96	55	56	50	17
55	39	35	89	81	17	11
72	42	91	81	24	50	51
68	99	45	94	93	57	63
82	91	10	27	60	45	45
78	32	67	48	23	71	20
44	88	40	73	19	66	34
41	70	81	71	58	31	87
90	64	81	62	84	84	60
15	53	13	34	78	73	74
24	72	45	83	26	22	12
59	25	72	47	99	51	62
85	75	77	19	40	69	29
67	81	65	71	70	54	42
42	94	62	45	63	25	92
76	55	73	88	14	37	44
43	58	71	10	11	60	66
57	98	34	72	99	27	79
99	27	40	85	95	60	24
18	52	81	77	29	30	30
73	15	72	96	50	76	18
36	98	43	47	31	54	49
53	68	18	63	34	34	77
37	39	60	30	54	78	66
57	50	24	60	29	73	46
43	36	16	44	97	42	56
65	67	25	92	70	22	56
27	64	26	62	28	38	75
22	33	11	98	70	15	90
56	23	71	38	75	84	84
36	15	48	29	25	97	16
35	80	65	15	85	96	41
73	78	73	54	91	97	48
51	39	57	17	16	42	97
73	100	76	66	82	51	26
54	52	89	44	90	73	14
98	74	88	57	85	41	45
67	69	82	83	55	57	35
94	94	82	67	44	98	46
57	91	27	29	23	17	50
51	41	13	33	11	89	20
76	27	98	65	80	48	25
45	25	17	39	59	38	93
74	36	69	70	48	64	43
69	21	22	56	31	93	11
54	50	13	13	13	96	78
18	17	67	71	89	81	100
77	91	10	20	75	59	37
74	87	95	11	26	86	81
77	47	61	99	49	93	16
75	22	83	35	42	98	33
29	45	89	22	36	68	23
19	90	69	61	16	48	50
67	29	43	81	84	58	53
39	96	25	33	15	84	16
45	28	79	46	83	69	13
19	26	45	25	20	21	24
95	96	19	97	100	37	11
79	23	19	88	72	84	71
72	43	80	49	82	40	79
52	55	98	98	16	19	63
55	69	60	96	95	24	36
59	35	78	35	55	81	64
40	69	61	32	32	91	92
76	33	45	32	66	28	28
16	45	92	48	51	66	52
20	43	69	74	43	21	12
25	25	14	99	87	45	21
24	99	12	81	90	18	69
81	28	74	26	35	99	99
82	95	61	56	26	80	21
40	17	86	13	100	11	34
95	21	13	42	10	71	54
41	50	100	68	91	76	89
96	35	87	56	42	100	61
34	94	58	60	63	42	85
10	41	46	61	75	44	41
54	83	36	34	24	22	72
43	52	75	38	13	94	59
10	32	57	12	37	13	26
79	69	95	14	74	36	70
54	47	25	24	93	41	31
55	66	24	56	64	91	43
53	88	48	60	10	26	83
50	20	50	85	18	23	21
19	34	39	36	18	19	96
39	11	87	44	40	96	48
15	92	23	42	13	92	31
86	77	47	51	45	63	93
36	97	13	48	34	77	82
78	42	45	26	98	46	27
79	25	22	59	91	17	36
68	21	91	82	57	46	89
12	61	78	44	82	68	44
36	67	92	100	39	51	54
76	81	41	44	96	67	20
93	65	33	100	35	67	23
43	89	19	96	98	30	100
49	39	72	14	85	35	70
19	73	82	65	39	80	86
47	11	48	78	38	25	82
94	49	54	56	10	84	94
31	39	18	49	60	16	25
52	23	70	22	25	83	41
25	72	40	85	66	16	97
71	64	95	64	75	85	26
73	51	11	19	33	68	54
88	18	70	57	63	53	56
53	19	73	47	68	78	49
98	12	39	37	24	64	36
10	89	23	67	55	34	63
100	13	61	92	76	33	36
18	83	42	44	31	16	25
27	40	65	30	82	37	42
87	52	59	78	89	60	71
37	100	99	55	26	56	60
31	10	18	95	33	71	83
100	44	31	35	58	32	73
65	97	76	73	90	98	86
78	42	93	91	50	27	61
40	29	65	54	40	59	64
88	73	99	64	81	49	88
31	16	35	69	80	44	14
36	96	79	37	96	86	21
38	39	71	16	79	37	84
68	20	70	35	38	45	17
48	56	37	34	52	77	66
23	38	78	35	57	54	74
94	18	75	65	20	20	87
29	58	86	39	94	34	29
79	24	12	32	19	50	64
62	13	51	22	25	54	92
97	31	43	79	48	96	38
78	21	40	24	62	95	87
87	97	42	85	24	97	98
45	95	98	28	21	49	79
13	76	21	79	53	33	10
37	74	55	20	55	70	67
13	64	92	14	34	45	76
48	57	28	64	51	80	30
86	38	77	54	18	76	93
49	92	92	86	80	50	62
88	87	13	28	24	34	88
30	69	40	16	84	31	47
51	98	16	64	46	63	85
16	40	64	100	39	74	18
80	10	92	49	78	87	58
39	73	56	18	43	38	21
74	25	64	95	96	74	26
88	25	87	43	41	77	55
47	61	76	65	37	15	27
94	87	17	66	76	89	34
41	64	41	96	33	59	28
72	83	91	72	79	17	86
70	11	67	23	22	92	19
55	62	89	85	48	89	23
50	99	70	87	31	41	14
18	37	95	82	47	51	16
99	96	68	50	99	65	92
19	27	19	79	36	51	59
49	97	29	78	19	99	48
55	53	31	77	14	84	76
28	12	65	34	40	32	39
97	26	55	14	41	29	66
16	31	36	55	86	47	48
69	74	56	66	63	10	39
61	35	56	74	29	40	38
82	67	30	28	98	14	73
88	76	100	69	81	66	32
12	31	65	74	40	29	45
61	90	96	88	92	99	93
95	13	56	70	60	51	11
13	88	24	13	26	35	25
90	55	28	24	47	84	50
18	14	36	86	92	34	53
60	38	72	80	99	51	39
54	62	58	56	62	67	30
32	40	65	51	72	77	52
78	77	75	52	79	76	28
26	62	26	71	51	20	25
11	57	63	76	75	88	96
11	73	15	28	24	89	78
20	44	84	75	23	88	54
73	11	68	37	50	79	51
57	93	34	13	69	64	64
52	45	35	71	39	42	58
31	30	75	31	59	95	67
76	54	45	72	33	24	51
98	70	21	47	77	37	84
21	52	42	52	29	51	29
90	54	67	40	17	47	13
93	25	71	42	79	63	93
93	56	54	27	92	37	33
24	74	23	11	18	29	61
58	58	30	24	37	84	74
83	31	45	51	90	69	76
16	16	71	27	30	20	86
28	85	32	100	21	46	79
65	17	95	25	74	42	31
48	99	88	81	63	33	56
22	98	72	98	57	31	46
20	47	56	33	40	12	37
72	10	11	87	10	20	42
82	63	76	97	38	67	14
33	33	72	93	91	32	99
64	92	78	31	63	22	30
67	33	56	44	93	95	59
32	90	88	81	72	25	67
88	10	36	30	41	87	42
21	94	49	16	44	71	56
81	30	21	44	57	26	61
25	94	57	79	29	21	53
60	92	65	27	77	96	68
28	76	23	41	60	76	60
27	52	67	54	72	25	71
99	32	36	80	90	53	55
24	93	20	33	40	30	19
100	64	83	19	59	95	73
67	66	43	18	77	80	79
45	100	65	69	30	74	57
57	47	72	44	77	44	37
39	10	19	90	44	89	28
40	92	79	33	92	97	10
86	61	35	31	70	37	82
13	90	89	96	73	87	65
10	41	87	72	48	16	47
47	14	95	94	58	24	89
74	13	78	79	82	82	80
83	18	19	53	90	99	20
61	20	32	31	24	94	75
24	85	14	44	43	30	46
22	76	35	39	15	26	63
41	11	87	85	84	37	97
29	90	43	40	90	14	92
45	15	47	75	16	49	83
45	22	22	59	26	22	31
94	28	99	45	73	40	58
52	88	64	84	74	12	12
22	67	78	29	80	56	51
45	91	17	64	22	55	51
55	76	37	24	44	34	51
92	45	69	52	48	33	11
90	90	99	39	31	10	26
77	64	49	45	33	49	100
21	46	87	31	32	29	76
48	82	39	74	86	43	82
62	74	56	44	23	58	95
72	44	68	56	76	75	60
35	46	61	39	53	57	32
17	89	52	43	66	98	81
66	50	88	89	86	30	75
43	84	84	52	16	75	100
34	25	51	65	12	33	43
42	26	90	92	95	93	74
23	34	82	63	59	10	81
57	38	35	15	61	11	14
79	78	28	72	72	66	49
42	67	71	25	89	76	25
28	38	32	98	62	84	21
80	55	99	10	53	79	55
22	45	33	13	64	64	11
28	20	78	94	95	87	76
88	16	34	65	80	57	97
90	51	91	47	49	28	86
28	43	92	71	53	76	98
85	82	58	42	54	18	100
66	18	84	41	98	12	89
50	53	58	71	50	82	13
11	47	15	50	63	72	55
12	58	48	62	76	76	72
39	51	90	54	79	87	72
44	16	31	75	43	56	61
87	27	15	48	26	69	25
82	64	73	62	80	69	52
31	27	94	37	57	45	73
48	15	98	67	37	27	30
79	28	11	72	21	97	67
52	64	36	16	48	36	21
57	79	16	81	100	14	99
19	15	49	51	43	32	74
21	94	46	78	28	83	19
49	95	80	78	55	88	100
73	79	75	89	89	83	57
96	85	50	92	77	76	12
68	87	27	64	24	66	40
91	30	53	95	45	81	46
75	55	75	76	96	24	18
22	50	56	100	68	66	31
66	79	96	88	29	23	63
18	57	59	37	28	18	81
36	21	64	38	20	12	77
86	55	98	97	84	11	10
17	41	61	41	19	37	64
19	97	36	20	48	13	38
53	81	74	56	46	49	30
18	68	94	52	24	51	78
60	69	13	40	27	85	10
59	47	49	18	49	55	99
10	85	47	34	36	32	16
99	70	44	98	57	36	61
53	89	96	49	90	65	12
89	59	21	61	34	97	86
33	40	44	46	16	84	73
89	42	94	83	71	97	79
19	73	97	62	54	49	32
25	17	45	77	86	51	65
34	39	86	47	17	45	21
10	76	62	71	59	41	15
11	48	84	58	45	94	47
75	20	25	36	75	43	65
33	79	43	26	36	38	28
59	38	55	98	61	32	25
57	86	25	69	56	22	80
27	57	88	72	16	93	47
90	46	64	92	56	57	61
100	60	95	76	91	84	46
30	52	12	45	10	84	74
91	52	77	44	84	15	96
91	86	79	69	70	97	59
15	29	44	33	71	22	46
51	63	42	62	66	12	67
75	60	14	21	52	88	39
49	79	41	62	27	33	71
69	42	17	52	98	80	43
53	98	53	80	54	12	12
77	90	70	36	98	76	62
43	70	27	78	40	27	74
52	81	80	75	78	76	50
14	57	14	60	25	15	17
11	86	75	90	59	75	34
91	98	55	97	16	91	24
42	59	96	54	42	16	94
84	93	86	61	67	27	88
47	38	49	89	80	75	95
12	77	74	68	98	81	86
66	28	90	20	83	44	77
17	44	91	42	20	65	83
46	39	44	57	40	83	92
66	45	71	49	42	69	19
17	17	74	75	65	15	85
47	18	84	55	94	21	66
11	71	75	31	91	64	45
97	61	17	91	98	48	97
15	27	29	15	64	73	76
92	95	82	97	35	55	10
13	44	71	32	30	99	73
18	100	94	60	26	43	33
34	89	57	72	12	98	78
25	22	68	83	54	73	93
61	20	79	13	51	99	22
58	27	84	43	13	24	18
62	35	25	10	85	20	70
19	15	24	84	19	32	81
23	49	18	57	71	87	28
43	15	35	42	38	41	26
49	67	72	38	10	13	21
31	31	92	45	85	56	29
10	34	33	31	76	50	26
64	53	91	11	28	18	39
97	51	38	41	15	49	20
54	41	88	52	12	39	95
47	91	13	46	59	48	20
36	52	60	38	31	43	97
89	15	79	54	87	34	53
97	97	31	30	70	25	77
75	28	74	61	77	92	69
25	50	27	70	46	82	45
47	16	11	89	31	78	48
91	65	91	51	57	16	88
39	70	26	10	91	97	21
78	18	76	81	72	15	92
38	77	29	45	25	70	33
28	92	19	61	74	31	78
84	86	100	28	50	13	53
16	10	54	51	70	23	46
95	76	15	20	29	56	65
35	25	65	39	94	57	54
73	45	94	78	26	50	82
44	38	17	46	39	63	72
51	99	74	99	96	10	88
84	27	32	25	91	74	61
75	22	42	98	58	26	50
49	19	79	81	69	32	92
52	78	24	95	72	56	91
30	74	79	83	77	29	43
19	19	84	44	93	17	93
83	95	53	96	32	80	68
60	73	89	43	50	17	51
73	88	29	97	83	40	63
45	12	47	96	54	77	46
73	80	51	98	13	49	68
83	70	54	96	55	82	14
92	30	98	100	43	91	66
86	82	83	90	37	16	47
33	26	76	28	40	87	33
97	64	83	71	98	24	92
88	13	83	57	74	85	38
19	44	28	20	32	86	17
15	71	60	68	59	35	62
35	93	16	34	67	34	91
100	84	83	81	76	55	66
95	14	37	12	12	20	34
38	13	49	70	70	21	47
14	63	58	95	46	76	63
96	26	96	84	68	42	36
21	71	94	76	17	80	89
34	59	52	34	24	90	51
16	77	41	79	46	46	26
21	26	23	20	68	16	65
33	63	49	32	38	46	65
56	64	38	37	97	74	24
81	79	97	17	10	96	70
92	57	48	31	20	92	30
69	38	90	87	64	88	65
81	14	65	72	84	62	22
68	68	61	54	77	41	100
39	57	90	13	86	90	86
91	85	51	23	21	77	48
64	57	10	76	46	28	90
80	41	40	42	96	14	38
25	42	46	96	73	47	96
15	97	91	28	37	18	66
55	14	85	91	24	13	44
96	16	25	56	78	17	93
58	58	13	90	99	92	51
89	80	46	100	76	46	76
59	95	51	57	54	80	88
55	31	79	84	70	85	61
33	17	73	74	81	97	26
32	63	56	13	78	33	90
60	58	81	44	90	70	89
32	62	57	17	59	56	37
94	81	19	64	72	86	97
66	23	27	40	50	56	51
24	66	19	81	20	40	18
39	28	87	30	53	82	45
31	21	38	73	12	88	97
100	45	78	90	33	38	34
41	13	39	92	85	23	27
43	20	21	50	15	97	97
28	22	25	35	83	29	27
88	27	100	57	70	59	77
66	29	63	61	37	38	79
25	25	91	75	81	99	70
90	19	18	47	73	34	54
81	35	74	46	68	65	81
62	99	63	31	34	82	63
52	83	29	100	24	35	37
55	57	89	83	26	26	99
11	49	61	83	69	53	18
71	88	12	88	97	58	73
19	51	10	57	31	85	36
26	15	72	31	14	57	73
99	69	35	66	78	16	23
72	55	58	84	79	83	32
55	88	63	17	67	32	31
32	83	19	33	83	25	63
76	55	28	52	45	87	10
87	100	55	51	58	49	11
10	96	12	85	87	96	20
23	29	50	53	40	67	77
66	33	76	58	46	55	53
83	36	41	90	37	99	22
25	60	42	66	100	91	48
67	90	90	78	14	14	69
21	43	75	97	60	92	73
11	95	100	10	60	56	51
11	35	98	98	66	47	33
28	69	52	37	57	88	25
78	89	37	41	78	62	32
35	33	18	82	74	37	85
40	37	37	83	60	59	96
28	35	18	43	100	11	64
81	91	100	76	73	61	23
96	64	40	15	21	86	53
37	12	67	82	96	11	24
64	81	78	72	46	32	51
23	47	50	84	83	32	21
36	74	65	80	66	15	15
67	99	20	78	89	73	15
93	51	72	64	97	45	73
38	72	21	93	26	47	45
35	42	86	25	97	39	79
40	33	17	28	61	40	38
43	60	80	89	10	93	92
73	91	59	99	50	85	15
100	93	10	77	99	31	67
10	21	35	15	78	14	17
60	85	64	81	31	37	89
68	79	63	51	63	35	94
15	91	13	97	60	26	30
56	15	40	100	58	17	100
95	82	97	82	26	31	26
42	83	81	36	77	18	40
14	28	44	33	17	96	35
37	94	39	12	43	24	84
33	71	75	80	74	60	69
36	23	63	99	72	28	99
39	90	83	11	100	87	49
17	65	28	71	35	86	82
78	13	64	12	40	34	32
19	70	19	41	44	84	89
